Item,Familia,Year,Production_t
"Other fibre crops, raw, n.e.c.",Fibras,1985,273186.0
"Other fibre crops, raw, n.e.c.",Fibras,1986,287738.0
"Other fibre crops, raw, n.e.c.",Fibras,1987,302197.0
"Other fibre crops, raw, n.e.c.",Fibras,1988,288380.0
"Other fibre crops, raw, n.e.c.",Fibras,1989,251445.0
"Other fibre crops, raw, n.e.c.",Fibras,1990,236635.0
"Other fibre crops, raw, n.e.c.",Fibras,1991,226484.66
"Other fibre crops, raw, n.e.c.",Fibras,1992,249237.2
"Other fibre crops, raw, n.e.c.",Fibras,1993,232012.1
"Other fibre crops, raw, n.e.c.",Fibras,1994,246132.52
"Other fibre crops, raw, n.e.c.",Fibras,1995,270237.01
"Other fibre crops, raw, n.e.c.",Fibras,1996,279990.16
"Other fibre crops, raw, n.e.c.",Fibras,1997,304965.58
"Other fibre crops, raw, n.e.c.",Fibras,1998,297128.49
"Other fibre crops, raw, n.e.c.",Fibras,1999,295100.55
"Other fibre crops, raw, n.e.c.",Fibras,2000,270154.14
"Other fibre crops, raw, n.e.c.",Fibras,2001,278556.92
"Other fibre crops, raw, n.e.c.",Fibras,2002,279574.58
"Other fibre crops, raw, n.e.c.",Fibras,2003,287559.43
"Other fibre crops, raw, n.e.c.",Fibras,2004,280807.41
"Other fibre crops, raw, n.e.c.",Fibras,2005,284774.44
"Other fibre crops, raw, n.e.c.",Fibras,2006,316073.23
"Other fibre crops, raw, n.e.c.",Fibras,2007,296836.63
"Other fibre crops, raw, n.e.c.",Fibras,2008,271277.77
"Other fibre crops, raw, n.e.c.",Fibras,2009,262177.69
"Other fibre crops, raw, n.e.c.",Fibras,2010,571827.02
"Other fibre crops, raw, n.e.c.",Fibras,2011,586648.19
"Other fibre crops, raw, n.e.c.",Fibras,2012,586799.75
"Other fibre crops, raw, n.e.c.",Fibras,2013,583848.09
"Other fibre crops, raw, n.e.c.",Fibras,2014,623961.9
"Other fibre crops, raw, n.e.c.",Fibras,2015,594626.11
"Other fibre crops, raw, n.e.c.",Fibras,2016,636041.73
"Other fibre crops, raw, n.e.c.",Fibras,2017,656906.42
"Other fibre crops, raw, n.e.c.",Fibras,2018,446756.99
"Other fibre crops, raw, n.e.c.",Fibras,2019,467868.85
"Other fibre crops, raw, n.e.c.",Fibras,2020,740581.57
"Other fibre crops, raw, n.e.c.",Fibras,2021,670329.73
"Other fibre crops, raw, n.e.c.",Fibras,2022,639172.75
"Other fibre crops, raw, n.e.c.",Fibras,2023,655035.61
"Other fibre crops, raw, n.e.c.",Fibras,2024,659966.83
"Other fruits, n.e.c.",Frutas,1961,6567465.0
"Other fruits, n.e.c.",Frutas,1962,6593442.0
"Other fruits, n.e.c.",Frutas,1963,6660815.0
"Other fruits, n.e.c.",Frutas,1964,7014681.0
"Other fruits, n.e.c.",Frutas,1965,7081241.0
"Other fruits, n.e.c.",Frutas,1966,7444767.0
"Other fruits, n.e.c.",Frutas,1967,7675478.0
"Other fruits, n.e.c.",Frutas,1968,7844032.0
"Other fruits, n.e.c.",Frutas,1969,7867838.0
"Other fruits, n.e.c.",Frutas,1970,7762580.0
"Other fruits, n.e.c.",Frutas,1971,7997341.0
"Other fruits, n.e.c.",Frutas,1972,8094810.0
"Other fruits, n.e.c.",Frutas,1973,8270800.0
"Other fruits, n.e.c.",Frutas,1974,8683605.0
"Other fruits, n.e.c.",Frutas,1975,8836850.0
"Other fruits, n.e.c.",Frutas,1976,8944435.0
"Other fruits, n.e.c.",Frutas,1977,8946698.0
"Other fruits, n.e.c.",Frutas,1978,9235306.0
"Other fruits, n.e.c.",Frutas,1979,9448808.0
"Other fruits, n.e.c.",Frutas,1980,9767821.0
"Other fruits, n.e.c.",Frutas,1981,10208514.0
"Other fruits, n.e.c.",Frutas,1982,10504894.0
"Other fruits, n.e.c.",Frutas,1983,11059960.0
"Other fruits, n.e.c.",Frutas,1984,12275814.0
"Other fruits, n.e.c.",Frutas,1985,12310459.0
"Other fruits, n.e.c.",Frutas,1986,13638103.0
"Other fruits, n.e.c.",Frutas,1987,13658390.0
"Other fruits, n.e.c.",Frutas,1988,13212437.0
"Other fruits, n.e.c.",Frutas,1989,13636845.0
"Other fruits, n.e.c.",Frutas,1990,13450954.75
"Other fruits, n.e.c.",Frutas,1991,13910551.77
"Other fruits, n.e.c.",Frutas,1992,15743460.94
"Other fruits, n.e.c.",Frutas,1993,16376962.49
"Other fruits, n.e.c.",Frutas,1994,16987365.87
"Other fruits, n.e.c.",Frutas,1995,18040652.75
"Other fruits, n.e.c.",Frutas,1996,22262607.9
"Other fruits, n.e.c.",Frutas,1997,21225415.23
"Other fruits, n.e.c.",Frutas,1998,23512263.72
"Other fruits, n.e.c.",Frutas,1999,21984424.15
"Other fruits, n.e.c.",Frutas,2000,22828390.43
"Other fruits, n.e.c.",Frutas,2001,23253497.14
"Other fruits, n.e.c.",Frutas,2002,19814156.42
"Other fruits, n.e.c.",Frutas,2003,23362177.18
"Other fruits, n.e.c.",Frutas,2004,24210142.62
"Other fruits, n.e.c.",Frutas,2005,24679024.12
"Other fruits, n.e.c.",Frutas,2006,26023849.53
"Other fruits, n.e.c.",Frutas,2007,26691205.45
"Other fruits, n.e.c.",Frutas,2008,29719160.4
"Other fruits, n.e.c.",Frutas,2009,26763034.25
"Other fruits, n.e.c.",Frutas,2010,29370190.97
"Other fruits, n.e.c.",Frutas,2011,27686936.53
"Other fruits, n.e.c.",Frutas,2012,28628667.93
"Other fruits, n.e.c.",Frutas,2013,29493058.37
"Other fruits, n.e.c.",Frutas,2014,31566981.37
"Other fruits, n.e.c.",Frutas,2015,33494235.78
"Other fruits, n.e.c.",Frutas,2016,33745727.63
"Other fruits, n.e.c.",Frutas,2017,34722655.09
"Other fruits, n.e.c.",Frutas,2018,34001972.03
"Other fruits, n.e.c.",Frutas,2019,35014564.36
"Other fruits, n.e.c.",Frutas,2020,36296408.84
"Other fruits, n.e.c.",Frutas,2021,36633454.56
"Other fruits, n.e.c.",Frutas,2022,37941821.5
"Other fruits, n.e.c.",Frutas,2023,38022718.02
"Other fruits, n.e.c.",Frutas,2024,39218330.28
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1961,217247.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1962,135949.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1963,274495.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1964,186683.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1965,221074.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1966,186077.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1967,222031.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1968,213869.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1969,228245.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1970,206089.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1971,251057.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1972,225298.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1973,271241.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1974,214613.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1975,276652.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1976,191333.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1977,264448.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1978,280543.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1979,273545.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1980,259426.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1981,350232.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1982,301320.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1983,340228.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1984,359449.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1985,406771.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1986,398488.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1987,397991.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1988,426697.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1989,402125.0
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1990,404844.09
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1991,474244.7
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1992,431954.81
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1993,545941.17
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1994,496297.54
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1995,548552.05
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1996,552893.91
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1997,586589.38
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1998,552265.16
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,1999,667224.32
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2000,629120.36
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2001,726437.84
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2002,655381.91
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2003,747091.13
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2004,736838.01
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2005,753420.07
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2006,754344.09
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2007,858540.27
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2008,839687.61
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2009,870696.83
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2010,869534.96
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2011,887740.31
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2012,912025.92
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2013,931682.46
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2014,958370.99
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2015,992896.62
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2016,979761.68
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2017,1032421.06
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2018,1026787.97
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2019,1049296.73
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2020,1089418.23
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2021,1098434.47
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2022,1103892.54
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2023,1106262.58
"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Oleaginosas y frutos secos,2024,1090112.55
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1961,846621.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1962,829742.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1963,840595.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1964,848047.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1965,983324.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1966,954340.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1967,956964.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1968,996179.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1969,1002995.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1970,1022141.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1971,1132175.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1972,1192218.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1973,1272631.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1974,1295928.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1975,1224826.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1976,918299.0
"Other oil seeds, n.e.c.",Oleaginosas y frutos secos,1977,1203054.0
